Code Domaine,Domaine,Code zone (FAO),Zone,Code ?l?ment,?l?ment,Code Produit,Produit,Code ann?e,Ann?e,Unit?,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","255","Belgique","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","4674","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","255","Belgique","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","181","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","255","Belgique","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","1486","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","255","Belgique","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","2032","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","255","Belgique","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","22","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","255","Belgique","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","103","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","255","Belgique","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","22","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","255","Belgique","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","21","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","255","Belgique","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","80","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","23","Belize","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","23","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","23","Belize","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","19","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","23","Belize","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","3","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","23","Belize","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","70","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","23","Belize","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","23","Belize","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","2","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","23","Belize","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","23","Belize","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","10","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","23","Belize","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","53","B?nin","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","162","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","53","B?nin","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","2490","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","53","B?nin","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","13","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","53","B?nin","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","1380","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","53","B?nin","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","53","B?nin","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","53","B?nin","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","25","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","53","B?nin","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","128","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","53","B?nin","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","9","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","19","Bolivie (?tat plurinational de)","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","825","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","19","Bolivie (?tat plurinational de)","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","517","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","19","Bolivie (?tat plurinational de)","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","96","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","19","Bolivie (?tat plurinational de)","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","1017","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","19","Bolivie (?tat plurinational de)","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","19","Bolivie (?tat plurinational de)","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","23","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","19","Bolivie (?tat plurinational de)","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","19","Bolivie (?tat plurinational de)","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","563","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","19","Bolivie (?tat plurinational de)","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","36","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","80","Bosnie-Herz?govine","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","657","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","80","Bosnie-Herz?govine","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","10","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","80","Bosnie-Herz?govine","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","114","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","80","Bosnie-Herz?govine","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","1105","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","80","Bosnie-Herz?govine","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","13","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","80","Bosnie-Herz?govine","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","33","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","80","Bosnie-Herz?govine","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","80","Bosnie-Herz?govine","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","80","Bosnie-Herz?govine","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","55","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","20","Botswana","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","120","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","20","Botswana","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","29","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","20","Botswana","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","7","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","20","Botswana","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","212","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","20","Botswana","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","20","Botswana","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","20","Botswana","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","1","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","20","Botswana","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","16","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","20","Botswana","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","7","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","21","Br?sil","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","11105","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","21","Br?sil","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","12536","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","21","Br?sil","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","1968","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","21","Br?sil","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","62445","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","21","Br?sil","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","6","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","21","Br?sil","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","625","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","21","Br?sil","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","6","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","21","Br?sil","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","2223","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","21","Br?sil","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","132","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","27","Bulgarie","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","1749","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","27","Bulgarie","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","25","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","27","Bulgarie","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","303","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","27","Bulgarie","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","1197","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","27","Bulgarie","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","9","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","27","Bulgarie","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","32","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","27","Bulgarie","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","5","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","27","Bulgarie","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","13","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","27","Bulgarie","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","131","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","233","Burkina Faso","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","280","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","233","Burkina Faso","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","656","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","233","Burkina Faso","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","233","Burkina Faso","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","1678","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","233","Burkina Faso","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","233","Burkina Faso","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","233","Burkina Faso","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","820","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","233","Burkina Faso","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","1402","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","233","Burkina Faso","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","7","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","29","Burundi","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","81","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","29","Burundi","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","114","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","29","Burundi","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","16","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","29","Burundi","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","279","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","29","Burundi","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","29","Burundi","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","29","Burundi","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","10","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","29","Burundi","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","26","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","29","Burundi","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","27","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","35","Cabo Verde","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","28","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","35","Cabo Verde","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","61","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","35","Cabo Verde","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","1","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","35","Cabo Verde","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","30","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","35","Cabo Verde","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
